13 FOLIATIONS
 13570.100000000000 21093.000000000000 61.000000000000 90.000000000000 1 WNW
 12532.700000000001 22284.599999999999 341.000000000000 90.000000000000 1 ENE
 13486.000000000000 21597.700000000001 151.000000000000 21.000000000000 1 LowerPink
 13247.700000000001 21093.000000000000 158.000000000000 19.000000000000 1 Plum
 12967.299999999999 20546.200000000001 161.000000000000 19.000000000000 1 UpperGrey
 11537.400000000000 21793.900000000001 322.000000000000 18.000000000000 1 Orange
 12588.799999999999 22186.500000000000 309.000000000000 21.000000000000 1 Plum
 13163.600000000000 22859.400000000001 294.000000000000 15.000000000000 1 Plum
 10850.500000000000 21892.099999999999 316.000000000000 15.000000000000 1 Blue
 10780.400000000000 22340.700000000001 162.000000000000 15.000000000000 1 UpperPink
 11243.000000000000 22733.200000000001 161.000000000000 15.000000000000 1 Orange
 11873.799999999999 23181.799999999999 163.000000000000 14.000000000000 1 Orange
 10612.100000000000 22887.400000000001 157.000000000000 14.000000000000 1 Orange
